user_id,file_id,rating,combo_ALL__pred,n_sentences,n_tokens,sentence_length,n_sentences_r,n_words_r,n_chars_r,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,token_count,sentence_count,pos_prop_NOUN,pos_prop_PROPN,pos_prop_PRON,pos_prop_VERB,pos_prop_AUX,pos_prop_ADJ,pos_prop_ADV,pos_prop_ADP,pos_prop_DET,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_INTJ,pos_prop_SYM,pos_prop_X,pos_prop_PUNCT,content_vs_function_ratio,pronoun_ratio,verbs_per_sentence,pos_entropy,avg_tree_depth,max_tree_depth,std_tree_depth,avg_dep_distance,root_children_mean,token_count_ner,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,disc_token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,cosine_sim,q_norm,r_norm,norm_gap,avg_logprob,ppl,proportion_top10,proportion_top100,proportion_top1000,proportion_over1000,mean_rank,median_rank,rank_entropy,n_pred_tokens,nli_mean_entail,nli_mean_contra,nli_max_contra,nli_frac_entail_gt50,nli_frac_contra_gt50,nli_pairs_evaluated,nli_r_to_q_entail,nli_q_to_r_entail,nli_r_to_q_contra,nli_q_to_r_contra,n_sentences_resp,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used
8,4,4.0,4.09,12.0,558.0,394.0,9.0,327.0,1662.0,486.0,24.0,36.3333,1.4862,5.0826,0.0734,44.2209,16.1176,17.4691,12.458,20.6756,13.2708,394.0,187.0,0.4746,9.4209,6.6616,0.8753,0.0209,110.799,81.3365,0.6791,0.1283,4.5355,558.0,12.0,0.2133,0.1989,0.0054,0.0609,0.0,0.0394,0.009,0.0376,0.009,0.0161,0.0036,0.0054,0.138,0.0,0.0143,0.0018,0.2473,6.7674,0.0054,2.8333,2.8719,6.4167,12.0,3.303,3.1413,3.9167,558.0,93.0,0.1667,9.0,2.1051,1.3011,8.0,18.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,50.0,0.96,0.083,0.881,0.036,0.0216,0.439,394.0,13.0,3.2995,4.0,1.5766,4.0,0.0,4.0,5.0,1.0152,0.0,1.0152,1.269,0.0,0.7456,119.0,19.4167,0.3109,0.6891,0.2544,0.1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4,4.0,4.28,22.0,979.0,689.0,11.0,648.0,3442.0,1027.0,90.0,58.9091,1.5849,5.3117,0.1389,12.9617,26.0861,29.1192,19.4698,33.0428,14.9305,689.0,287.0,0.4165,10.9338,7.7314,0.866,0.0205,64.2904,131.7338,0.4808,0.2753,5.1161,979.0,22.0,0.2155,0.2676,0.0082,0.048,0.0041,0.0582,0.0082,0.0306,0.0143,0.0143,0.002,0.0051,0.0715,0.0,0.0153,0.001,0.236,7.5974,0.0082,2.3182,2.8338,5.8182,14.0,2.6737,3.2543,4.7273,979.0,111.0,0.1134,10.0,2.2077,1.7207,18.0,14.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,54.0,0.9984,0.169,0.785,0.045,0.1091,0.4641,689.0,12.0,1.7417,4.0,1.1887,1.0,3.0,0.0,8.0,0.1451,0.4354,0.0,1.1611,0.0,0.5158,178.0,21.8636,0.5562,0.4438,0.1386,0.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4,2.0,2.65,14.0,789.0,544.0,8.0,465.0,2425.0,743.0,55.0,58.125,1.5978,5.2151,0.1183,12.6601,25.9334,27.9812,18.108,32.1954,14.3553,544.0,204.0,0.375,8.7464,6.1847,0.8443,0.0247,130.7715,64.1616,0.6275,0.1667,4.7537,789.0,14.0,0.2902,0.1267,0.0051,0.0342,0.0025,0.0444,0.0089,0.057,0.0063,0.0241,0.0025,0.0038,0.1293,0.0,0.0203,0.0,0.2446,4.975,0.0051,2.0714,2.839,6.7857,18.0,4.021,3.5489,4.3571,789.0,103.0,0.1305,6.0,1.8765,1.8447,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,46.0,0.9944,0.14,0.821,0.039,0.1874,0.5513,544.0,14.0,2.5735,7.0,1.4299,3.0,1.0,1.0,9.0,0.5515,0.1838,0.1838,1.6544,0.0,0.5828,114.0,23.7857,0.4123,0.5877,0.1233,0.2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,4.0,4.07,8.0,582.0,393.0,5.0,345.0,1874.0,543.0,42.0,69.0,1.5739,5.4319,0.1217,3.647,29.8922,32.4696,19.6862,38.6542,15.7105,393.0,189.0,0.4809,9.5338,6.7414,0.8775,0.0205,95.8245,76.4877,0.5926,0.1958,4.9898,582.0,8.0,0.2732,0.1392,0.0086,0.0876,0.0034,0.0361,0.0034,0.0241,0.0052,0.0189,0.0034,0.0017,0.1168,0.0,0.0241,0.0172,0.2371,8.2632,0.0086,6.625,2.9083,6.625,13.0,3.998,3.007,5.0,582.0,90.0,0.1546,7.0,2.0047,1.2667,14.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,48.0,0.9895,0.135,0.821,0.044,0.0078,0.563,393.0,8.0,2.0356,2.0,0.5436,0.0,1.0,0.0,7.0,0.0,0.2545,0.0,1.7812,0.0,0.5407,122.0,30.625,0.4098,0.5902,0.2114,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4,5.0,4.16,27.0,673.0,487.0,13.0,456.0,2405.0,735.0,62.0,35.0769,1.6118,5.2741,0.136,34.8701,17.1097,19.4694,15.6049,20.9496,14.368,487.0,263.0,0.54,11.9177,8.4271,0.9004,0.0161,52.5364,185.2258,0.6312,0.2053,5.0821,673.0,27.0,0.2422,0.2065,0.0089,0.0669,0.0045,0.0728,0.0089,0.0371,0.0134,0.0134,0.0015,0.0059,0.0728,0.0,0.0134,0.0015,0.2303,7.0526,0.0089,1.7778,2.919,4.7778,9.0,1.7069,3.1472,3.8148,673.0,84.0,0.1248,11.0,2.7778,1.7976,17.0,10.0,2.0,1.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,28.0,0.9678,0.106,0.843,0.051,0.1545,0.4652,487.0,8.0,1.6427,5.0,1.5613,3.0,2.0,0.0,3.0,0.616,0.4107,0.0,0.616,0.0,0.322,150.0,11.4074,0.3933,0.6067,0.2342,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,4.0,4.44,85.0,1598.0,1146.0,68.0,1024.0,5756.0,1803.0,199.0,15.0588,1.7607,5.6211,0.1943,42.5915,11.0597,13.797,12.9019,12.5748,15.2864,1146.0,473.0,0.4127,13.9723,9.8799,0.8744,0.0178,50.7875,168.7826,0.6258,0.1416,5.192,1598.0,85.0,0.2816,0.1183,0.0113,0.0607,0.0044,0.0864,0.0131,0.0363,0.0225,0.0344,0.0056,0.01,0.0814,0.0,0.0013,0.0,0.2328,4.4975,0.0113,1.2235,2.9878,4.1059,9.0,1.638,2.8908,4.4353,1598.0,141.0,0.0882,10.0,2.4865,1.844,11.0,22.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,27.0,1.0,0.0,0.0,0.0,51.0,0.9978,0.123,0.838,0.039,0.1196,0.4849,1146.0,35.0,3.0541,7.0,1.1936,7.0,2.0,1.0,25.0,0.6108,0.1745,0.0873,2.1815,0.0,0.4854,260.0,7.7294,0.4192,0.5808,0.2015,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4,5.0,3.76,6.0,455.0,336.0,5.0,279.0,1479.0,441.0,29.0,55.8,1.5806,5.3011,0.1039,16.4754,24.8236,26.4777,16.8872,31.4381,14.8399,336.0,174.0,0.5179,9.4925,6.7122,0.8869,0.0194,114.9731,81.4384,0.6782,0.1494,4.7113,455.0,6.0,0.2549,0.211,0.0088,0.0637,0.0066,0.0505,0.0022,0.0264,0.0154,0.0176,0.0022,0.0022,0.1429,0.0022,0.0132,0.0,0.1802,7.3611,0.0088,5.3333,2.895,6.1667,9.0,1.4625,3.312,4.3333,455.0,85.0,0.1868,8.0,1.9701,1.5529,4.0,19.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,43.0,0.9939,0.174,0.798,0.028,0.0669,0.5023,336.0,3.0,0.8929,1.0,-0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8929,0.0,0.1722,99.0,36.0,0.3838,0.6162,0.1453,0.3636,0.5962,1.0,1.0,0.0,-3.6123,37.0506,0.0359,0.2729,0.6713,0.3287,1550.5339,360.0,4.4037,502.0,0.129,0.0924,0.3303,0.125,0.0,8.0,0.2418,0.0278,0.0294,0.0024,5.0,-3.6123,-4.0406,0.1012,4.2335,6.0
15,4,4.0,3.95,7.0,382.0,249.0,3.0,218.0,1151.0,333.0,27.0,72.6667,1.5275,5.2798,0.1239,3.8499,30.7748,34.0208,20.2673,39.7713,14.838,249.0,162.0,0.6506,10.2663,7.2594,0.9221,0.0141,68.386,169.1466,0.7407,0.142,4.8474,382.0,7.0,0.1702,0.2382,0.0236,0.0654,0.0026,0.0393,0.0052,0.0105,0.0052,0.0105,0.0052,0.0052,0.1099,0.0,0.0209,0.0052,0.2827,8.25,0.0236,3.7143,2.8369,5.4286,9.0,2.1946,3.8658,5.1429,382.0,37.0,0.0969,5.0,1.8413,2.2703,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,18.0,0.9674,0.123,0.845,0.032,0.1077,0.454,249.0,3.0,1.2048,1.0,-0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2048,0.0,0.1219,103.0,23.5714,0.301,0.699,0.1613,0.2288,0.9874,1.0,1.0,0.0,-3.5093,33.4249,0.0205,0.3235,0.7677,0.2323,1360.0433,234.0,4.3086,439.0,0.0262,0.0544,0.0749,0.0,0.0,4.0,0.8188,0.8466,0.0379,0.0118,3.0,-3.5093,-3.8993,0.1451,2.688,6.0
16,4,4.0,4.16,13.0,531.0,390.0,10.0,334.0,1731.0,507.0,30.0,33.4,1.518,5.1826,0.0898,44.5142,15.348,16.9528,13.0239,19.6802,13.7877,390.0,187.0,0.4795,9.4691,6.6957,0.8768,0.0207,88.0999,101.6373,0.5615,0.2406,4.7051,531.0,13.0,0.1733,0.2806,0.0056,0.0772,0.0019,0.0245,0.0056,0.0471,0.0094,0.0207,0.0019,0.0056,0.113,0.0,0.0113,0.0019,0.2203,6.0816,0.0056,3.2308,2.8428,6.4615,10.0,2.4374,3.0225,4.0769,531.0,94.0,0.177,8.0,2.0689,1.7021,17.0,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,42.0,0.981,0.095,0.884,0.021,0.0309,0.5079,390.0,3.0,0.7692,1.0,-0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7692,0.0,0.0945,127.0,18.7692,0.4252,0.5748,0.2393,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4,5.0,3.14,4.0,50.0,29.0,4.0,26.0,158.0,46.0,5.0,6.5,1.7692,6.0769,0.1923,50.5606,7.8219,10.2923,9.5161,10.4423,15.3785,29.0,27.0,0.931,5.0138,3.5453,0.9788,0.0063,71.3436,117.74,0.963,0.0,5.7931,50.0,4.0,0.34,0.12,0.0,0.02,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.06,0.0,0.24,27.0,0.0,0.25,2.5003,3.0,4.0,0.7071,2.5364,3.75,50.0,1.0,0.02,1.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783,0.25,0.687,0.063,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.75,0.05,0.95,0.0,0.2875,1.0,1.0,1.0,0.0,-4.4472,85.3887,0.0196,0.3137,0.7647,0.2353,950.1961,269.0,5.7919,51.0,0.0024,0.8393,0.9562,0.0,0.8333,6.0,0.7487,0.7487,0.1959,0.1959,4.0,-4.4472,-4.9162,0.2143,2.188,6.0
18,4,3.0,3.36,24.0,872.0,631.0,18.0,563.0,2805.0,891.0,77.0,31.2778,1.5826,4.9822,0.1368,41.2007,15.2829,17.9818,14.9447,17.6752,12.5492,631.0,230.0,0.3645,9.1562,6.4744,0.8435,0.0243,85.694,75.5875,0.4783,0.2478,4.7559,872.0,24.0,0.2408,0.1124,0.0333,0.07,0.0115,0.047,0.0103,0.0734,0.0183,0.0275,0.0115,0.0057,0.1181,0.0,0.0344,0.0,0.1858,2.6519,0.0333,2.9583,3.2543,5.6667,12.0,2.5441,3.2094,4.2917,872.0,102.0,0.117,6.0,2.1669,2.1078,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,32.0,0.0,0.0,0.0,0.0,33.0,0.9971,0.129,0.86,0.011,0.1931,0.5403,631.0,16.0,2.5357,5.0,1.3245,3.0,1.0,1.0,11.0,0.4754,0.1585,0.1585,1.7433,0.0,0.5269,111.0,14.0417,0.5495,0.4505,0.2434,0.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4,5.0,4.81,36.0,1808.0,1373.0,17.0,1194.0,6243.0,1857.0,115.0,70.2353,1.5553,5.2286,0.0963,3.9698,30.154,31.9467,17.9874,38.3146,14.523,1373.0,368.0,0.268,9.9314,7.0226,0.8178,0.0252,116.8939,60.2814,0.4728,0.2065,4.7779,1808.0,36.0,0.2793,0.1692,0.0072,0.0653,0.005,0.0542,0.0039,0.0625,0.0144,0.0166,0.0022,0.0066,0.1106,0.0006,0.01,0.0006,0.1919,4.9952,0.0072,3.5278,2.9432,6.1944,12.0,2.5035,3.3783,4.5556,1808.0,267.0,0.1477,9.0,2.0577,1.5019,41.0,38.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,140.0,0.9962,0.084,0.884,0.032,0.0815,0.5295,1373.0,17.0,1.2382,3.0,0.6402,0.0,1.0,1.0,15.0,0.0,0.0728,0.0728,1.0925,0.0,0.5094,225.0,22.8889,0.6178,0.3822,0.2571,0.1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,4,5.0,4.64,70.0,709.0,468.0,63.0,424.0,2284.0,683.0,49.0,6.7302,1.6108,5.3868,0.1156,63.7261,6.0428,7.3147,8.1673,7.3069,11.4762,468.0,237.0,0.5064,10.9553,7.7466,0.8893,0.018,65.6549,120.6463,0.6624,0.1266,5.0385,709.0,70.0,0.3061,0.11,0.0099,0.0536,0.0,0.0522,0.0071,0.0296,0.0141,0.031,0.0014,0.0042,0.0973,0.0014,0.0028,0.0,0.2793,5.8594,0.0099,0.5429,2.7554,2.8571,6.0,1.5333,2.3268,3.5143,709.0,91.0,0.1283,9.0,2.0882,1.5055,3.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,23.0,0.0,0.0,1.0,0.0,43.0,0.9946,0.138,0.842,0.021,0.0939,0.4986,468.0,8.0,1.7094,1.0,-0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.7094,0.0,0.5537,135.0,4.3143,0.3852,0.6148,0.1257,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4,4.0,3.88,1.0,10.0,10.0,1.0,10.0,44.0,15.0,1.0,10.0,1.5,4.4,0.1,69.785,6.01,8.0,8.8418,4.294,7.112,10.0,9.0,0.9,2.846,2.0125,0.9542,0.0199,200.0,28.0,0.8889,0.1111,4.4,10.0,1.0,0.2,0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1,1.0,2.4464,3.0,3.0,0.0,2.4444,3.0,10.0,1.0,0.1,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.2361,10.0,2.0,20.0,2.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,1.0,0.7075,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-5.284,197.1606,0.1,0.4,1.0,0.0,205.0,168.0,7.8995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815,0.9815,0.0004,0.0004,1.0,-5.284,-7.1456,0.9008,2.0666,6.0
22,4,3.0,3.44,18.0,753.0,570.0,5.0,505.0,2668.0,817.0,78.0,101.0,1.6178,5.2832,0.1545,-32.5477,42.8903,46.5782,25.6926,53.9537,14.972,570.0,259.0,0.4544,10.8483,7.6709,0.8757,0.0196,90.6125,85.4961,0.6216,0.1969,4.8649,753.0,18.0,0.259,0.1567,0.0066,0.0744,0.004,0.0611,0.0106,0.0438,0.0133,0.0345,0.0,0.0053,0.1089,0.0,0.0173,0.0159,0.1886,5.2222,0.0066,3.2778,3.0853,6.0556,9.0,1.5446,3.6211,4.6111,753.0,113.0,0.1501,10.0,2.3604,1.6903,15.0,13.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,51.0,0.91,0.074,0.874,0.052,-0.005,0.4544,570.0,14.0,2.4561,1.0,-0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.4561,0.0,0.606,150.0,17.6667,0.36,0.64,0.3155,0.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,4,3.0,3.37,11.0,380.0,268.0,1.0,241.0,1341.0,392.0,27.0,241.0,1.6266,5.5643,0.112,-175.3866,97.5934,100.8813,32.8134,125.2779,16.7954,268.0,154.0,0.5746,9.407,6.6518,0.9009,0.0177,125.5848,88.1712,0.7727,0.0974,5.1754,380.0,11.0,0.3079,0.1684,0.0079,0.0579,0.0053,0.0605,0.0026,0.0184,0.0079,0.0105,0.0,0.0026,0.0789,0.0,0.0079,0.0079,0.2553,11.35,0.0079,2.1818,2.7118,5.0909,8.0,2.2342,2.7374,4.2727,380.0,34.0,0.0895,5.0,1.6795,1.3529,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,19.0,0.9756,0.14,0.811,0.049,-0.0815,0.45,268.0,3.0,1.1194,2.0,0.9183,1.0,0.0,0.0,2.0,0.3731,0.0,0.0,0.7463,0.0,0.5882,91.0,16.7273,0.2527,0.7473,0.2688,0.1838,1.0,1.0,1.0,0.0,-2.9381,18.8798,0.0163,0.2727,0.6993,0.3007,1072.6876,297.0,4.0782,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095,0.7095,0.1926,0.1926,1.0,-2.9381,-3.4344,0.0733,6.7745,6.0
24,4,4.0,4.13,6.0,663.0,424.0,4.0,381.0,2078.0,589.0,40.0,95.25,1.5459,5.4541,0.105,-20.6296,39.7995,42.2995,21.1944,51.8837,15.9592,424.0,201.0,0.4741,9.7614,6.9024,0.8766,0.0204,68.5297,104.063,0.597,0.1493,5.0542,663.0,6.0,0.2685,0.1282,0.0166,0.0799,0.0015,0.0377,0.0075,0.0287,0.0166,0.0196,0.003,0.0045,0.0739,0.0,0.003,0.003,0.3077,5.7667,0.0166,9.0,2.7926,6.5,11.0,2.3629,5.019,7.6667,663.0,61.0,0.092,7.0,1.7084,1.5082,3.0,14.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,37.0,0.9908,0.124,0.842,0.033,0.1081,0.4452,424.0,4.0,0.9434,2.0,0.8113,0.0,1.0,0.0,3.0,0.0,0.2358,0.0,0.7075,0.0,0.27,123.0,45.6667,0.4228,0.5772,0.1722,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4,4.0,4.27,38.0,1027.0,784.0,24.0,701.0,3716.0,1112.0,94.0,29.2083,1.5863,5.301,0.1341,42.9871,14.5197,17.0471,14.435,18.1419,14.3565,784.0,294.0,0.375,10.5,7.4246,0.8528,0.0221,61.27,128.5141,0.4932,0.2245,4.9337,1027.0,38.0,0.1821,0.2931,0.0146,0.0623,0.0039,0.0409,0.0058,0.0545,0.0195,0.0195,0.0068,0.001,0.0964,0.0,0.0127,0.0019,0.185,4.878,0.0146,1.7895,2.9501,5.3684,12.0,2.1203,3.1291,4.2368,1027.0,129.0,0.1256,9.0,2.0365,1.8372,14.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,2.0,1.0,0.0,0.0,65.0,0.9978,0.135,0.835,0.03,0.0767,0.5534,784.0,22.0,2.8061,7.0,1.7647,3.0,2.0,8.0,9.0,0.3827,0.2551,1.0204,1.148,0.0,0.5018,191.0,13.2368,0.5236,0.4764,0.3622,0.0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4,4.0,4.1,88.0,1631.0,1186.0,70.0,1100.0,5727.0,1795.0,168.0,15.7143,1.6318,5.2064,0.1527,52.8332,9.794,12.3948,11.9792,10.9491,12.9298,1186.0,454.0,0.3828,13.183,9.3218,0.8643,0.0192,62.3491,92.8111,0.5771,0.1938,4.9874,1631.0,88.0,0.2587,0.0926,0.0208,0.0681,0.019,0.0711,0.0141,0.0662,0.0288,0.038,0.0153,0.0067,0.065,0.0006,0.0116,0.0006,0.2226,2.5881,0.0208,1.6136,3.2232,4.6932,11.0,2.6084,2.7252,4.0227,1631.0,116.0,0.0711,9.0,2.3187,2.1034,21.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,0.0,3.0,0.0,40.0,0.9984,0.126,0.833,0.042,0.164,0.4978,1186.0,52.0,4.3845,8.0,1.0069,7.0,1.0,3.0,41.0,0.5902,0.0843,0.253,3.457,1.0,0.6106,241.0,6.8977,0.4564,0.5436,0.377,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4,4.0,4.01,16.0,720.0,505.0,10.0,416.0,2117.0,616.0,31.0,41.6,1.4808,5.0889,0.0745,39.3379,18.1071,19.6208,13.1874,23.3389,13.4114,505.0,217.0,0.4297,9.6564,6.8281,0.8643,0.0218,117.3218,47.5596,0.6359,0.1567,4.5307,720.0,16.0,0.2181,0.1722,0.0083,0.0611,0.0042,0.0472,0.0069,0.0625,0.0111,0.0125,0.0028,0.0014,0.1458,0.0,0.0236,0.0042,0.2181,4.9189,0.0083,2.9375,2.9935,6.0,12.0,2.5495,3.1993,3.875,720.0,138.0,0.1917,9.0,1.8956,1.4855,25.0,23.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,76.0,0.9821,0.101,0.855,0.043,0.0854,0.4967,505.0,6.0,1.1881,2.0,0.65,0.0,1.0,0.0,5.0,0.0,0.198,0.0,0.9901,0.0,0.1132,136.0,17.9375,0.3309,0.6691,0.1921,0.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
